RowID,OrderDate,OrderID,OrderLineID,PaymentType,Brand,ProductCategoryID,Category,ProductType,ProductID,ProductName,ShippingType,Delivery,CustomerID,Customer,City,State,Country,CustomerAge,Gender,Sector,Units,Tax,ProductPrice,InventoryUnits,OrderShipTime,OrderTotalDeliveryTime,ReturnFlag,DiscountAmount,Sales,Discount,GrossMargin,Carrier,ShippingTime,OrderYearMonth
65997,2026-01-07,123919816,I96330,Amex,SolarFlare,9001,Accessories,Solar Panel,101007,SolarPanel Master Pro,Two Day Delivery,Ontime Delivery,D1.453,Karlie Naidu,Jacksonville,Florida,USA,55 - 64,Male,Non-Premium,1,0.07,874,6,40,42.7,Yes,0,935.18,0.0,16,FasTrac,1.8,2026-01
65998,2026-01-07,123922415,I70892,Visa,GigaSound,9002,Audio,Amplifier,100838,SoundMax 4000,Standard Delivery,Ontime Delivery,D1.142,Lidiane Bou,Grand Forks,North Dakota,USA,Less than 18,Male,Premium,1,0.07,647,18,58,100.81,No,0,692.29,0.0,20.8,UPS,4.2,2026-01
65999,2026-01-07,123922415,I71613,Visa,BioGlow,9007,Home Automation,LED Lights,100873,GlowWave 4000,Standard Delivery,Ontime Delivery,D1.142,Lidiane Bou,Grand Forks,North Dakota,USA,Less than 18,Male,Premium,1,0.07,24,89,18,74.42,No,0,25.68,0.0,22,UPS,3.1,2026-01
66000,2026-01-07,123922415,I29311,Visa,Nextron,9004,Computing,Laptop,100981,QuantumBook Supreme Pro,Standard Delivery,Ontime Delivery,D1.142,Lidiane Bou,Grand Forks,North Dakota,USA,Less than 18,Male,Premium,1,0.07,1106,30,41,112.54,No,192.444,962.22,0.2,4,UPS,4.7,2026-01
66001,2026-01-07,123922415,I13641,Visa,NeoVision,9013,Wearable,VR Headset,100819,VRXperience Pro Plus,One Day Delivery,Order Delayed,D1.142,Lidiane Bou,Grand Forks,North Dakota,USA,Less than 18,Male,Premium,1,0.07,1117,112,12,30.12,No,0,1195.19,0.0,-15.2,FedEx,1.3,2026-01
66002,2026-01-07,123922476,I44118,Google Pay,WaveLink,9008,Networking,Bluetooth Adapter,100935,BluetoothLink Deluxe,Standard Delivery,Ontime Delivery,D1.275,Marc Stuart,Atlanta,Georgia,USA,35 - 44,Male,Non-Premium,1,0.07,45,5,64,113.44,No,4.365,43.65,0.1,-5.6,FedEx,4.7,2026-01
66003,2026-01-07,123922476,I96174,Google Pay,NeoVision,9013,Wearable,VR Headset,100991,VRXperience Pro Master Pro,Standard Delivery,Ontime Delivery,D1.275,Marc Stuart,Atlanta,Georgia,USA,35 - 44,Male,Non-Premium,1,0.07,1232,55,12,118.33,No,252.56,1010.24,0.25,16,FedEx,4.9,2026-01
66004,2026-01-07,123922476,I38396,Google Pay,LaserEdge,9009,Office,Laser Printer,100840,LaserPrint Ultimate,Two Day Delivery,Ontime Delivery,D1.275,Marc Stuart,Atlanta,Georgia,USA,35 - 44,Male,Non-Premium,2,0.07,179,3,4,38.24,No,0,370.53,0.0,17.2,FedEx,1.6,2026-01
66005,2026-01-07,123922476,I68676,Google Pay,EcoHeat,9007,Home Automation,Smart Thermostat,100877,HeatWave Supreme,Two Day Delivery,Order Delayed,D1.275,Marc Stuart,Atlanta,Georgia,USA,35 - 44,Male,Non-Premium,1,0.07,235,97,25,63.21,No,11.985,239.7,0.05,17.2,FasTrac,2.6,2026-01
66006,2026-01-07,123922476,I62867,Google Pay,AquaView,9010,Photography,Underwater Camera,100932,AquaCapture 8000,Two Day Delivery,Order Delayed,D1.275,Marc Stuart,Atlanta,Georgia,USA,35 - 44,Male,Non-Premium,1,0.07,593,4,20,57.28,No,81.834,545.56,0.15,-15.2,FasTrac,13,2026-01
66007,2026-01-07,123922791,I51487,Visa,TechZone,9003,Communication,Smartphone,100721,Photon X3,Standard Delivery,Ontime Delivery,D1.1524,Laura Weir,Horn Lake,Mississippi,USA,45 - 54,Female,Non-Premium,1,0.07,823,98,16,89.53,No,0,880.61,0.0,19.6,FedEx,3.7,2026-01
66008,2026-01-07,123923386,I10101,Paypal,Electra,9002,Audio,Bluetooth Speaker,100724,SoundWave 2000,Two Day Delivery,Ontime Delivery,D1.1970,Emily Cahill,Pleasant Hill,California,USA,55 - 64,Other,Non-Premium,1,0.07,825,14,12,42.85,No,0,882.75,0.0,-14,FasTrac,1.8,2026-01
66009,2026-01-07,123923386,I11795,Paypal,BioGlow,9007,Home Automation,LED Lights,100787,GlowWave 1000,Two Day Delivery,Ontime Delivery,D1.1970,Emily Cahill,Pleasant Hill,California,USA,55 - 64,Other,Non-Premium,1,0.07,28,21,24,46.57,No,1.96,28.0,0.07,-15.2,FasTrac,1.9,2026-01
66010,2026-01-07,123923386,I52347,Paypal,Electra,9002,Audio,Bluetooth Speaker,100896,SoundWave 6000,One Day Delivery,Ontime Delivery,D1.1970,Emily Cahill,Pleasant Hill,California,USA,55 - 64,Other,Non-Premium,1,0.07,923,5,5,23.22,No,0,987.61,0.0,16,FedEx,1,2026-01
66011,2026-01-07,123923666,I83090,Visa,PureSound,9002,Audio,Noise-Canceling Headphones,100996,SilenceMax Master Pro,One Day Delivery,Ontime Delivery,D1.1942,Priscila Walker,Harvey,Illinois,USA,45 - 54,Female,Non-Premium,1,0.07,443,13,2,6.2,No,0,474.01,0.0,-8,FedEx,0.3,2026-01
66012,2026-01-07,123923666,I85199,Visa,Quantum,9004,Computing,Tablet,100898,TabLink 25,Standard Delivery,Ontime Delivery,D1.1942,Priscila Walker,Harvey,Illinois,USA,45 - 54,Female,Non-Premium,1,0.07,1318,39,20,78.6,No,67.218,1344.36,0.05,0.4,FedEx,3.3,2026-01
66013,2026-01-07,123925548,I56087,Visa,EcoPower,9013,Wearable,Smart Watch,100856,LifeSync 5,Two Day Delivery,Order Delayed,D1.1602,Joshua Kiel,Oxford,Mississippi,USA,18 - 24,Male,Non-Premium,1,0.07,151,22,4,55.53,No,0,161.57,0.0,0.4,FasTrac,2.3,2026-01
66014,2026-01-07,123925655,I15758,Paypal,EcoHeat,9007,Home Automation,Smart Thermostat,100834,HeatWave Ultra,Two Day Delivery,Ontime Delivery,D1.1154,Leanne Spencer,Bellflower,California,USA,35 - 44,Female,Non-Premium,1,0.07,208,83,4,45.63,No,0,222.56,0.0,-5.6,FasTrac,1.9,2026-01
66015,2026-01-07,123925655,I10860,Paypal,BioGlow,9007,Home Automation,LED Lights,100959,GlowWave 16000,Two Day Delivery,Ontime Delivery,D1.1154,Leanne Spencer,Bellflower,California,USA,35 - 44,Female,Non-Premium,1,0.07,63,37,1,45.94,No,6.111,61.11,0.1,-8,FasTrac,1.9,2026-01
66016,2026-01-07,123925655,I56715,Paypal,CyberTech,9002,Audio,Wireless Headphones,100983,AuraBass 1600,Standard Delivery,Ontime Delivery,D1.1154,Leanne Spencer,Bellflower,California,USA,35 - 44,Female,Non-Premium,1,0.07,193,6,17,35.68,No,0,206.51,0.0,-2,FedEx,1.5,2026-01
66017,2026-01-07,123925655,I62035,Paypal,GigaSound,9002,Audio,Amplifier,100967,SoundMax 8000,One Day Delivery,Order Delayed,D1.1154,Leanne Spencer,Bellflower,California,USA,35 - 44,Female,Non-Premium,1,0.07,842,10,20,27.42,No,116.196,774.64,0.15,8.8,FedEx,1.1,2026-01
66018,2026-01-07,123925655,I87051,Paypal,EcoPower,9013,Wearable,Smart Watch,100813,LifeSync 4,Two Day Delivery,Order Delayed,D1.1154,Leanne Spencer,Bellflower,California,USA,35 - 44,Female,Non-Premium,1,0.07,239,60,6,48.62,Yes,32.982,219.88,0.15,-11.6,FasTrac,2,2026-01
66019,2026-01-07,123926026,I5482,Amex,AquaView,9010,Photography,Underwater Camera,100889,AquaCapture 4000,Standard Delivery,Ontime Delivery,D1.159,Eliza Brown,Utica,Michigan,USA,55 - 64,Male,Non-Premium,1,0.07,1553,20,11,83.08,No,0,1661.71,0.0,-5.6,FedEx,18.9,2026-01
66020,2026-01-07,123926026,I51983,Amex,VitaLife,9013,Wearable,Health Monitor,100886,HealthTrack 15,Two Day Delivery,Order Delayed,D1.159,Eliza Brown,Utica,Michigan,USA,55 - 64,Male,Non-Premium,1,0.07,539,73,38,69.84,No,0,576.73,0.0,-0.8,FasTrac,2.9,2026-01
66021,2026-01-07,123926635,I2442,Paypal,NeoVision,9013,Wearable,VR Headset,100948,VRXperience Pro Master,One Day Delivery,Ontime Delivery,D1.831,Daniel Golder,Conway,Arkansas,USA,25 - 34,Male,Premium,1,0.07,1163,124,10,13.13,Yes,0,1244.41,0.0,17.2,UPS,0.5,2026-01
66022,2026-01-07,123927725,I67703,Paypal,EcoHeat,9007,Home Automation,Smart Thermostat,100791,HeatWave Elite,Standard Delivery,Ontime Delivery,D1.1594,Rita Buck,Hamtramck,Michigan,USA,45 - 54,Female,Non-Premium,2,0.07,193,25,28,91.49,No,0,399.51,0.0,-14,FedEx,3.8,2026-01
66023,2026-01-07,123928259,I52348,Mastercard,EcoHeat,9007,Home Automation,Smart Thermostat,100834,HeatWave Ultra,Standard Delivery,Ontime Delivery,D1.245,Dane Carril,Fallbrook,California,USA,25 - 34,Male,Premium,1,0.07,208,83,11,118.9,No,42.64,170.56,0.25,12.4,UPS,5,2026-01
66024,2026-01-07,123928259,I68695,Mastercard,FusionTech,9009,Office,Multi-Function Printer,100837,OfficeMaster Mega,Two Day Delivery,Ontime Delivery,D1.245,Dane Carril,Fallbrook,California,USA,25 - 34,Male,Premium,1,0.07,164,0,37,43.73,No,0,175.48,0.0,-4.4,UPS,1.8,2026-01
66025,2026-01-07,123929470,I14543,Mastercard,StreamLine,9002,Audio,Earbuds,100861,SonicBuds 9,Standard Delivery,Ontime Delivery,D1.1083,Allegra Fenn,Long Beach,California,USA,25 - 34,Female,Premium,1,0.07,163,19,6,113,No,0,174.41,0.0,8.8,UPS,4.7,2026-01
66026,2026-01-07,123929470,I40917,Mastercard,Nextron,9004,Computing,Laptop,100809,QuantumBook Ultimate,One Day Delivery,Order Delayed,D1.1083,Allegra Fenn,Long Beach,California,USA,25 - 34,Female,Premium,1,0.07,864,73,6,30.92,No,60.48,864.0,0.07,17.2,FedEx,1.3,2026-01
66027,2026-01-07,123929567,I36760,Mastercard,AeroTech,9010,Photography,Drone,100801,SkyCopter 300,Standard Delivery,Ontime Delivery,D1.629,Doug Rumbelow,Long Beach,California,USA,75 - 84,Male,Non-Premium,1,0.07,1137,7,35,148.12,No,233.085,932.34,0.25,-18.8,FedEx,33.7,2026-01
66028,2026-01-07,123929567,I51989,Mastercard,MegaByte,9012,Storage,External Hard Drive,100872,DataVault 16TB,One Day Delivery,Order Delayed,D1.629,Doug Rumbelow,Long Beach,California,USA,75 - 84,Male,Non-Premium,1,0.07,613,85,10,28.06,No,84.594,563.96,0.15,-17.6,FedEx,1.2,2026-01
66029,2026-01-07,123929567,I47147,Mastercard,UltraScan,9001,Accessories,Barcode Scanner,101003,ScanMaster Master Master,Standard Delivery,Ontime Delivery,D1.629,Doug Rumbelow,Long Beach,California,USA,75 - 84,Male,Non-Premium,1,0.07,477,10,18,111.57,Yes,0,510.39,0.0,-11.6,FedEx,4.6,2026-01
66030,2026-01-07,123929575,I27736,Amex,SolarCity,9007,Home Automation,Solar Power System,100845,SolarHome Ultimate,One Day Delivery,Order Delayed,D1.1912,Denis Pope,Middletown,Pennsylvania,USA,65 - 74,Male,Premium,1,0.07,602,79,20,30.47,No,0,644.14,0.0,4,FedEx,1.3,2026-01
66031,2026-01-08,12391272,I75327,Visa,WaveLink,9008,Networking,Bluetooth Adapter,100849,BluetoothLink Mega,One Day Delivery,Order Delayed,D1.1783,John Wilson,Buffalo,New York,USA,75 - 84,Male,Premium,1,0.07,24,0,9,25.74,No,5.544,18.48,0.3,-18.8,FedEx,1.1,2026-01
66032,2026-01-08,12391272,I62048,Visa,CosmoCell,9004,Computing,Tablet,100822,TabLink 12 Pro,One Day Delivery,Ontime Delivery,D1.1783,John Wilson,Buffalo,New York,USA,75 - 84,Male,Premium,1,0.07,760,37,5,5.53,No,38.76,775.2,0.05,11.2,UPS,0.2,2026-01
66033,2026-01-08,12391272,I97731,Visa,FireStorm,9011,Security,Fire Alarm,100848,FireGuard 4000,Standard Delivery,Ontime Delivery,D1.1783,John Wilson,Buffalo,New York,USA,75 - 84,Male,Premium,1,0.07,178,10,29,77.7,No,0,190.46,0.0,18.4,UPS,3.2,2026-01
66034,2026-01-08,12391272,I69285,Visa,MegaByte,9012,Storage,External Hard Drive,100958,DataVault 64TB,One Day Delivery,Order Delayed,D1.1783,John Wilson,Buffalo,New York,USA,75 - 84,Male,Premium,1,0.07,523,34,11,29.44,No,50.731,507.31,0.1,1.6,FedEx,1.2,2026-01
66035,2026-01-08,12391885,I19030,Visa,CyberTech,9002,Audio,Wireless Headphones,100983,AuraBass 1600,Two Day Delivery,Ontime Delivery,D1.287,Liam Puljic,Marcus Hook,Pennsylvania,USA,18 - 24,Male,Non-Premium,2,0.07,193,6,3,42.35,No,87.815,351.26,0.25,-3.2,FasTrac,1.8,2026-01
66036,2026-01-08,12391885,I66232,Visa,PixelCorp,9004,Computing,Desktop Computer,100903,PixelStation Supreme,Two Day Delivery,Ontime Delivery,D1.287,Liam Puljic,Marcus Hook,Pennsylvania,USA,18 - 24,Male,Non-Premium,1,0.07,735,31,3,36.41,No,0,786.45,0.0,-6.8,FedEx,1.5,2026-01
66037,2026-01-08,12391885,I73850,Visa,Quantum,9004,Computing,Tablet,100726,TabLink 10,Two Day Delivery,Order Delayed,D1.287,Liam Puljic,Marcus Hook,Pennsylvania,USA,18 - 24,Male,Non-Premium,1,0.07,1139,62,27,70.29,No,0,1218.73,0.0,-12.8,FasTrac,2.9,2026-01
66038,2026-01-08,12392462,I34813,Paypal,VistaView,9004,Computing,Monitor,100796,ViewScape 32,One Day Delivery,Ontime Delivery,D1.1804,Andrew Vickers,Grand Rapids,Michigan,USA,35 - 44,Male,Non-Premium,1,0.07,770,34,3,12.43,No,0,823.9,0.0,-17.6,FedEx,0.5,2026-01
66039,2026-01-08,12392462,I1236,Paypal,AquaView,9010,Photography,Underwater Camera,100889,AquaCapture 4000,Standard Delivery,Ontime Delivery,D1.1804,Andrew Vickers,Grand Rapids,Michigan,USA,35 - 44,Male,Non-Premium,1,0.07,1553,20,16,139.67,No,0,1661.71,0.0,6.4,FedEx,31.8,2026-01
66040,2026-01-08,12392462,I99239,Paypal,StarLink,9003,Communication,Satellite Phone,101000,SatCom X Pro Master Pro,Standard Delivery,Ontime Delivery,D1.1804,Andrew Vickers,Grand Rapids,Michigan,USA,35 - 44,Male,Non-Premium,1,0.07,417,0,23,75,No,72.558,362.79,0.2,-4.4,FedEx,3.1,2026-01
66041,2026-01-08,12392462,I52442,Paypal,VitaLife,9013,Wearable,Health Monitor,101015,HealthTrack 30,Two Day Delivery,Ontime Delivery,D1.1804,Andrew Vickers,Grand Rapids,Michigan,USA,35 - 44,Male,Non-Premium,1,0.07,267,100,21,38.74,No,0,285.69,0.0,-2,FedEx,1.6,2026-01
66042,2026-01-08,12392462,I63950,Paypal,MegaByte,9012,Storage,External Hard Drive,100958,DataVault 64TB,Two Day Delivery,Order Delayed,D1.1804,Andrew Vickers,Grand Rapids,Michigan,USA,35 - 44,Male,Non-Premium,1,0.07,523,34,21,51.47,No,91.002,455.01,0.2,-3.2,FasTrac,2.1,2026-01
66043,2026-01-08,12392825,I37618,Paypal,Zenith,9005,Entertainment,Projector,100761,ViewMaster 80,Standard Delivery,Ontime Delivery,D1.556,Robin Marcella,Silver Spring,Maryland,USA,75 - 84,Male,Non-Premium,1,0.07,520,5,62,75.41,No,0,556.4,0.0,-10.4,FedEx,3.1,2026-01
66044,2026-01-08,12392825,I4098,Paypal,AeroTech,9010,Photography,Drone,100887,SkyCopter 1000,Two Day Delivery,Order Delayed,D1.556,Robin Marcella,Silver Spring,Maryland,USA,75 - 84,Male,Non-Premium,1,0.07,1276,4,15,50.35,No,341.968,854.92,0.4,-0.8,FasTrac,11.5,2026-01
66045,2026-01-08,12393286,I33285,Visa,Quantum,9004,Computing,Tablet,100726,TabLink 10,Standard Delivery,Ontime Delivery,D1.1402,Henry Zeller,Smyrna,Delaware,USA,55 - 64,Other,Non-Premium,1,0.07,1139,62,23,85.99,No,0,1218.73,0.0,-4.4,FedEx,3.6,2026-01
66046,2026-01-08,12393286,I39486,Visa,LaserEdge,9009,Office,Laser Printer,100926,LaserPrint Deluxe,Standard Delivery,Ontime Delivery,D1.1402,Henry Zeller,Smyrna,Delaware,USA,55 - 64,Other,Non-Premium,1,0.07,309,0,2,81.3,No,71.379,237.93,0.3,-16.4,FedEx,3.4,2026-01
66047,2026-01-08,12393286,I69561,Visa,NovaTech,9010,Photography,Digital Camera,100737,PhotoCapture X,Standard Delivery,Ontime Delivery,D1.1402,Henry Zeller,Smyrna,Delaware,USA,55 - 64,Other,Non-Premium,3,0.07,596,21,8,108.3,No,342.104,1710.52,0.2,11.2,FedEx,24.7,2026-01
66048,2026-01-08,12393286,I88635,Visa,Quantum,9004,Computing,Tablet,100941,TabLink 30,Two Day Delivery,Ontime Delivery,D1.1402,Henry Zeller,Smyrna,Delaware,USA,55 - 64,Other,Non-Premium,1,0.07,1026,24,13,36.98,No,0,1097.82,0.0,-8,FedEx,1.5,2026-01
66049,2026-01-08,12393286,I95297,Visa,Solaris,9011,Security,Security Camera,100772,SafeView 4K,Standard Delivery,Ontime Delivery,D1.1402,Henry Zeller,Smyrna,Delaware,USA,55 - 64,Other,Non-Premium,1,0.07,62,3,10,114.03,Yes,0,66.34,0.0,18.4,FedEx,4.8,2026-01
66050,2026-01-08,12393600,I87507,Visa,SolarFlare,9001,Accessories,Solar Panel,100835,SolarPanel Mega,One Day Delivery,Ontime Delivery,D1.1036,Jason Jane,Oskaloosa,Iowa,USA,85 and more,Other,Non-Premium,1,0.07,843,11,5,11.38,No,194.733,649.11,0.3,-20,FedEx,0.5,2026-01
66051,2026-01-08,12393600,I19500,Visa,AstroWave,9006,Gaming,Gaming Console,100814,GameMaster X Ultra,One Day Delivery,Order Delayed,D1.1036,Jason Jane,Oskaloosa,Iowa,USA,85 and more,Other,Non-Premium,1,0.07,583,1,26,33.79,No,0,623.81,0.0,12.4,FedEx,1.4,2026-01
66052,2026-01-08,12393600,I45039,Visa,Quantum,9004,Computing,Tablet,100726,TabLink 10,Two Day Delivery,Ontime Delivery,D1.1036,Jason Jane,Oskaloosa,Iowa,USA,85 and more,Other,Non-Premium,1,0.07,1139,62,0,45.22,Yes,110.483,1104.83,0.1,4,FasTrac,1.9,2026-01
66053,2026-01-08,12395621,I76171,Visa,EcoHeat,9007,Home Automation,Smart Thermostat,100791,HeatWave Elite,Two Day Delivery,Ontime Delivery,D1.931,Augusto Burrell,Durango,Colorado,USA,25 - 34,Male,Non-Premium,1,0.07,193,25,12,42.97,No,0,206.51,0.0,-3.2,FasTrac,1.8,2026-01
66054,2026-01-08,12395621,I60813,Visa,GalaxyGear,9013,Wearable,Smart Glasses,100832,SmartGaze 1200,One Day Delivery,Ontime Delivery,D1.931,Augusto Burrell,Durango,Colorado,USA,25 - 34,Male,Non-Premium,1,0.07,523,98,16,23.16,No,91.002,455.01,0.2,2.8,FedEx,1,2026-01
66055,2026-01-08,12395621,I29610,Visa,FireStorm,9011,Security,Fire Alarm,100891,FireGuard 5000,One Day Delivery,Ontime Delivery,D1.931,Augusto Burrell,Durango,Colorado,USA,25 - 34,Male,Non-Premium,1,0.07,120,6,11,21.98,No,24.6,98.4,0.25,1.6,FedEx,0.9,2026-01
66056,2026-01-08,12395621,I89589,Visa,CosmoCell,9004,Computing,Tablet,100994,TabLink 30 Pro,Standard Delivery,Ontime Delivery,D1.931,Augusto Burrell,Durango,Colorado,USA,25 - 34,Male,Non-Premium,1,0.07,1198,75,27,88.67,No,0,1281.86,0.0,4,FedEx,3.7,2026-01
66057,2026-01-08,12395621,I8306,Visa,CyberTech,9002,Audio,Wireless Headphones,100897,AuraBass 1200,Two Day Delivery,Order Delayed,D1.931,Augusto Burrell,Durango,Colorado,USA,25 - 34,Male,Non-Premium,1,0.07,188,4,14,71.25,No,25.944,172.96,0.15,-5.6,FasTrac,3,2026-01
66058,2026-01-08,12395621,I96500,Visa,VitaLife,9013,Wearable,Health Monitor,100886,HealthTrack 15,One Day Delivery,Order Delayed,D1.931,Augusto Burrell,Durango,Colorado,USA,25 - 34,Male,Non-Premium,1,0.07,539,73,3,27.81,No,0,576.73,0.0,18.4,FedEx,1.2,2026-01
66059,2026-01-08,12397530,I31525,Visa,FusionTech,9009,Office,Multi-Function Printer,100751,OfficeMaster Pro,Standard Delivery,Ontime Delivery,D1.15,Matt Stefanic,Fresno,California,USA,35 - 44,Male,Non-Premium,1,0.07,152,3,28,103.69,No,7.752,155.04,0.05,8.8,FedEx,4.3,2026-01
66060,2026-01-08,12397530,I24142,Visa,AquaSound,9002,Audio,Waterproof Speaker,100827,AquaBeats 5000,Standard Delivery,Ontime Delivery,D1.15,Matt Stefanic,Fresno,California,USA,35 - 44,Male,Non-Premium,1,0.07,1024,2,1,78.58,No,236.544,788.48,0.3,19.6,FedEx,3.3,2026-01
66061,2026-01-08,12397530,I24801,Visa,TechPulse,9007,Home Automation,Smart Mirror,100962,MirrorPro Master,Two Day Delivery,Order Delayed,D1.15,Matt Stefanic,Fresno,California,USA,35 - 44,Male,Non-Premium,1,0.07,978,51,7,50.03,No,0,1046.46,0.0,-14,FasTrac,2.1,2026-01
66062,2026-01-08,12397530,I16905,Visa,GigaSound,9002,Audio,Amplifier,100838,SoundMax 4000,Two Day Delivery,Order Delayed,D1.15,Matt Stefanic,Fresno,California,USA,35 - 44,Male,Non-Premium,1,0.07,647,18,2,65.69,No,112.578,562.89,0.2,-6.8,FasTrac,2.7,2026-01
66063,2026-01-08,12397530,I72893,Visa,StarLink,9003,Communication,Satellite Phone,100914,SatCom X Pro Ultimate,One Day Delivery,Order Delayed,D1.15,Matt Stefanic,Fresno,California,USA,35 - 44,Male,Non-Premium,1,0.07,409,7,19,25.68,No,94.479,314.93,0.3,4,FedEx,1.1,2026-01
66064,2026-01-08,12397544,I42421,Mastercard,LaserEdge,9009,Office,Laser Printer,100883,LaserPrint Supreme,Standard Delivery,Ontime Delivery,D1.1619,Laura Stewart,Houston,Texas,USA,55 - 64,Female,Premium,1,0.07,291,0,14,74.46,No,0,311.37,0.0,-17.6,UPS,3.1,2026-01
66065,2026-01-08,12398034,I41433,Visa,TechPulse,9007,Home Automation,Smart Mirror,100790,MirrorPro Elite,One Day Delivery,Ontime Delivery,D1.951,Charlotte Van,Corpus Christi,Texas,USA,55 - 64,Female,Premium,1,0.07,909,98,22,22.57,No,186.345,745.38,0.25,-9.2,UPS,0.9,2026-01
66066,2026-01-08,12398034,I16106,Visa,EcoHeat,9007,Home Automation,Smart Thermostat,101006,HeatWave Master Pro,Standard Delivery,Ontime Delivery,D1.951,Charlotte Van,Corpus Christi,Texas,USA,55 - 64,Female,Premium,1,0.07,154,70,64,75.49,No,0,164.78,0.0,-16.4,UPS,3.1,2026-01
66067,2026-01-08,12398034,I92915,Visa,VivoSync,9013,Wearable,Fitness Tracker,100740,FitSync 5,Standard Delivery,Ontime Delivery,D1.951,Charlotte Van,Corpus Christi,Texas,USA,55 - 64,Female,Premium,1,0.07,152,75,30,140.66,No,0,162.64,0.0,-14,UPS,5.9,2026-01
66068,2026-01-08,12399708,I82889,Visa,VivoSync,9013,Wearable,Fitness Tracker,100783,FitSync 7,Standard Delivery,Ontime Delivery,D1.1552,Sally Gazal,Newport News,Virginia,USA,45 - 54,Female,Non-Premium,1,0.07,258,22,12,88.67,No,18.06,258.0,0.07,19.6,FedEx,3.7,2026-01
66069,2026-01-08,12399708,I50786,Visa,Electra,9002,Audio,Bluetooth Speaker,100853,SoundWave 5000,Two Day Delivery,Order Delayed,D1.1552,Sally Gazal,Newport News,Virginia,USA,45 - 54,Female,Non-Premium,1,0.07,432,6,16,68.21,No,0,462.24,0.0,14.8,FasTrac,2.8,2026-01
66070,2026-01-08,12399708,I56743,Visa,SolarFlare,9001,Accessories,Solar Panel,100878,SolarPanel Ultimate,One Day Delivery,Order Delayed,D1.1552,Sally Gazal,Newport News,Virginia,USA,45 - 54,Female,Non-Premium,1,0.07,757,13,15,32.36,No,174.867,582.89,0.3,-0.8,FedEx,1.3,2026-01
66071,2026-01-08,12399708,I4244,Visa,SolarFlare,9001,Accessories,Solar Panel,100921,SolarPanel Deluxe,One Day Delivery,Order Delayed,D1.1552,Sally Gazal,Newport News,Virginia,USA,45 - 54,Female,Non-Premium,3,0.07,823,11,27,28.92,No,683.913,2279.71,0.3,19.6,FedEx,1.2,2026-01
66072,2026-01-08,123914293,I65172,Visa,TechPulse,9007,Home Automation,Smart Mirror,100833,MirrorPro Mega,One Day Delivery,Ontime Delivery,D1.1191,Georgia Fawcett,Youngstown,Ohio,USA,55 - 64,Female,Premium,1,0.07,769,13,18,23.71,No,39.219,784.38,0.05,5.2,UPS,1,2026-01
66073,2026-01-08,123914293,I47719,Visa,TechPulse,9007,Home Automation,Smart Mirror,100833,MirrorPro Mega,Standard Delivery,Ontime Delivery,D1.1191,Georgia Fawcett,Youngstown,Ohio,USA,55 - 64,Female,Premium,1,0.07,769,13,17,106.16,No,0,822.83,0.0,11.2,UPS,4.4,2026-01
66074,2026-01-08,123914293,I84900,Visa,SolarCity,9007,Home Automation,Solar Power System,100802,SolarHome Elite,Standard Delivery,Ontime Delivery,D1.1191,Georgia Fawcett,Youngstown,Ohio,USA,55 - 64,Female,Premium,1,0.07,859,76,22,120.76,No,0,919.13,0.0,-15.2,UPS,5,2026-01
66075,2026-01-08,123914293,I40776,Visa,FusionTech,9009,Office,Multi-Function Printer,100966,OfficeMaster Master,Standard Delivery,Ontime Delivery,D1.1191,Georgia Fawcett,Youngstown,Ohio,USA,55 - 64,Female,Premium,1,0.07,184,0,16,82.37,No,0,196.88,0.0,7.6,UPS,3.4,2026-01
66076,2026-01-08,123916766,I72466,Mastercard,LunarX,9005,Entertainment,Telescope,100922,StarScope 2400,Standard Delivery,Ontime Delivery,D1.738,Marcus Parro,Houston,Texas,USA,35 - 44,Male,Premium,1,0.07,1140,3,46,122.45,No,0,1219.8,0.0,-3.2,UPS,5.1,2026-01
66077,2026-01-08,123916766,I26491,Mastercard,SolarCity,9007,Home Automation,Solar Power System,100974,SolarHome Master,Two Day Delivery,Order Delayed,D1.738,Marcus Parro,Houston,Texas,USA,35 - 44,Male,Premium,1,0.07,896,63,16,48.22,No,206.976,689.92,0.3,10,FasTrac,2,2026-01
66078,2026-01-08,123918093,I46982,Visa,CyberTech,9002,Audio,Wireless Headphones,100725,AuraBass 500,One Day Delivery,Ontime Delivery,D1.632,Jon Liyanage,Crest Hill,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,155,12,17,23.98,No,21.39,142.6,0.15,18.4,FedEx,1,2026-01
66079,2026-01-08,123918093,I82050,Visa,Futura,9005,Entertainment,Smart TV,100722,ViewMaster 55,Standard Delivery,Ontime Delivery,D1.632,Jon Liyanage,Crest Hill,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,612,5,18,90.35,No,84.456,563.04,0.15,-16.4,FedEx,3.8,2026-01
66080,2026-01-08,123918093,I51392,Visa,SpeedX,9008,Networking,Router,100950,SpeedLink 192000,Standard Delivery,Ontime Delivery,D1.632,Jon Liyanage,Crest Hill,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,198,2,10,74.83,No,34.452,172.26,0.2,20.8,FedEx,3.1,2026-01
